country,year,event,event_notes,domestic_notes,external_notes
Nigeria,1986.0,Currency Crisis,,,Interest rate shocks and civil unrest
Nigeria,1987.0,Currency Crisis,,,Interest rate shocks and civil unrest
Nigeria,1988.0,Currency Crisis,,,Interest rate shocks and civil unrest
Nigeria,1989.0,Currency Crisis,,,Interest rate shocks and civil unrest
Nigeria,1989.0,Inflation Crisis,Inflation level: 49.0,,Interest rate shocks and civil unrest
Nigeria,1990.0,Currency Crisis,,,Interest rate shocks and civil unrest
Nigeria,1990.0,Inflation Crisis,Inflation level: 7.9,,Interest rate shocks and civil unrest
Nigeria,1991.0,Systemic Crisis,,,Interest rate shocks and civil unrest
Nigeria,1992.0,Banking Crisis,"In 1993, insolvent banks had 20% of banking system assets and 22% of deposits. In 1995, almost half the banks reported being in financial distress.",,
Nigeria,1992.0,Systemic Crisis,,,
Nigeria,1992.0,Currency Crisis,,,
Nigeria,1993.0,Banking Crisis,"In 1993, insolvent banks had 20% of banking system assets and 22% of deposits. In 1995, almost half the banks reported being in financial distress.",,
Nigeria,1993.0,Systemic Crisis,,,
Nigeria,1993.0,Inflation Crisis,Inflation level: 57.1,,
Nigeria,1994.0,Banking Crisis,"In 1993, insolvent banks had 20% of banking system assets and 22% of deposits. In 1995, almost half the banks reported being in financial distress.",,
Nigeria,1994.0,Systemic Crisis,,,
Nigeria,1994.0,Inflation Crisis,Inflation level: 57.4,,
Nigeria,1995.0,Banking Crisis,"In 1993, insolvent banks had 20% of banking system assets and 22% of deposits. In 1995, almost half the banks reported being in financial distress.",,
Nigeria,1995.0,Systemic Crisis,,,
Nigeria,1995.0,Inflation Crisis,Inflation level: 72.7,,
Nigeria,1996.0,Inflation Crisis,Inflation level: 29.3,,
Nigeria,1997.0,Banking Crisis,Distressed banks had 4% of banking system assets.,,
Nigeria,1997.0,Inflation Crisis,Inflation level: 10.7,,
Nigeria,1999.0,Currency Crisis,,,
Nigeria,2009.0,Banking Crisis,,,
Nigeria,2009.0,Systemic Crisis,,,
Nigeria,2010.0,Banking Crisis,,,
Nigeria,2010.0,Systemic Crisis,,,
Nigeria,2011.0,Banking Crisis,,,
Nigeria,2011.0,Systemic Crisis,,,
Nigeria,2012.0,Banking Crisis,,,
Nigeria,2012.0,Systemic Crisis,,,
Nigeria,2013.0,Banking Crisis,,,
Nigeria,2013.0,Systemic Crisis,,,
Nigeria,2014.0,Banking Crisis,,,
Nigeria,2014.0,Systemic Crisis,,,
Nigeria,2015.0,Systemic Crisis,,,
Nigeria,2016.0,Systemic Crisis,,,
Norway,1800.0,Inflation Crisis,Inflation level: 31.5,,
Norway,1805.0,Inflation Crisis,Inflation level: 25.8,,
Norway,1808.0,Inflation Crisis,Inflation level: 49.3,,
Norway,1809.0,Inflation Crisis,Inflation level: 41.5,,
Norway,1811.0,Inflation Crisis,Inflation level: 64.3,,
Norway,1812.0,Inflation Crisis,Inflation level: 152.0,,
Norway,1814.0,Banking Crisis,,,
Norway,1814.0,Currency Change,New currency: Swedish monetary system,,
Norway,1820.0,Currency Crisis,,,
Norway,1821.0,Currency Crisis,,,
Norway,1822.0,Inflation Crisis,Inflation level: 20.9,,
Norway,1827.0,Inflation Crisis,Inflation level: 31.6,,
Norway,1864.0,Currency Crisis,,,
Norway,1875.0,Gold Standard Adoption,,,
Norway,1899.0,Banking Crisis,"Jonung and Hagberg (2002) Real estate speculation; bubble burst when interest rates increased, and many banks failed. Bank of Norway stepped in and prevented spreading crisis.",,
Norway,1899.0,Systemic Crisis,,,
Norway,1900.0,Banking Crisis,,,
Norway,1905.0,Gain of Independence,,,
Norway,1905.0,Currency Change,New currency: Norwegian krone,,
Norway,1915.0,Gold Standard Suspension,,,
Norway,1916.0,Inflation Crisis,Inflation level: 21.2,,
Norway,1917.0,Inflation Crisis,Inflation level: 33.1,,
Norway,1918.0,Inflation Crisis,Inflation level: 32.5,,
Norway,1920.0,Currency Crisis,,,
Norway,1921.0,Banking Crisis,,,
Norway,1921.0,Systemic Crisis,,,
Norway,1921.0,Currency Crisis,,,
Norway,1922.0,Banking Crisis,,,
Norway,1922.0,Systemic Crisis,,,
Norway,1923.0,Banking Crisis,Failure of Central banker for Norge.,,
Norway,1923.0,Systemic Crisis,,,
Norway,1923.0,Currency Crisis,,,
Norway,1927.0,Banking Crisis,"Numerous smaller banks in difficulties, but no major failures.",,
Norway,1928.0,Gold Standard Adoption,,,
Norway,1932.0,Gold Standard Suspension,,,
Norway,1936.0,Banking Crisis,Legislation introducing a tax on bank deposits led to many withdrawals.,,
Norway,1950.0,Currency Crisis,,,
Norway,1982.0,Currency Crisis,,,
Norway,1986.0,Currency Crisis,,,
Norway,1987.0,Banking Crisis,Two regional saving banks fail.  The banks are eventually merged and the bailout begins.,,
Norway,1987.0,Systemic Crisis,,,
Norway,1988.0,Banking Crisis,Two regional saving banks fail.  The banks are eventually merged and the bailout begins.,,
Norway,1988.0,Systemic Crisis,,,
Norway,1989.0,Banking Crisis,Two regional saving banks fail.  The banks are eventually merged and the bailout begins.,,
Norway,1989.0,Systemic Crisis,,,
Norway,1990.0,Banking Crisis,Two regional saving banks fail.  The banks are eventually merged and the bailout begins.,,
Norway,1990.0,Systemic Crisis,,,
Norway,1991.0,Banking Crisis,Two regional saving banks fail.  The banks are eventually merged and the bailout begins.,,
Norway,1991.0,Systemic Crisis,,,
Norway,1992.0,Banking Crisis,,,
Norway,1992.0,Systemic Crisis,,,
Norway,1993.0,Banking Crisis,,,
Norway,1993.0,Systemic Crisis,,,
Norway,2008.0,Currency Crisis,,,
Norway,2014.0,Currency Crisis,,,
Norway,2015.0,Currency Crisis,,,
Norway,2016.0,Currency Crisis,,,
Panama,1903.0,Gain of Independence,,,
Panama,1988.0,Banking Crisis,"In 1988, the banking system had a nine-week banking holiday. The financial position of most state-owned and private commercial banks was weak and 15 banks ceased operations.","Arrears in domestic suppliers’ credit, wages, and civil and military pensions. IMF (1989).",Oil and interest rate shocks
Panama,1988.0,Systemic Crisis,,"Arrears in domestic suppliers’ credit, wages, and civil and military pensions. IMF (1989).",Oil and interest rate shocks
Panama,1989.0,Banking Crisis,"In 1988, the banking system had a nine-week banking holiday. The financial position of most state-owned and private commercial banks was weak and 15 banks ceased operations.","Arrears in domestic suppliers’ credit, wages, and civil and military pensions. IMF (1989).",Oil and interest rate shocks
Panama,1989.0,Systemic Crisis,,"Arrears in domestic suppliers’ credit, wages, and civil and military pensions. IMF (1989).",Oil and interest rate shocks
Paraguay,1818.0,Gain of Independence,,,
Paraguay,1890.0,Banking Crisis,Bank of Paraguay and River Plate Bank suspended payments; subject to severe run—gold prices increased 300% and banks eventually liquidated.,,
Paraguay,1890.0,Systemic Crisis,,,
Paraguay,1920.0,Currency Crisis,,,
Paraguay,1927.0,Gold Standard Adoption,,,
Paraguay,1930.0,Currency Crisis,,,
Paraguay,1930.0,Gold Standard Suspension,,,
Paraguay,1931.0,Currency Crisis,,,
Paraguay,1933.0,Currency Crisis,,,
Paraguay,1935.0,Currency Crisis,,,
Paraguay,1936.0,Currency Crisis,,,
Paraguay,1941.0,Currency Crisis,,,
Paraguay,1943.0,Inflation Crisis,Inflation level: 22.5,,
Paraguay,1943.0,Currency Change,New currency: Guarani,,
Paraguay,1947.0,Inflation Crisis,Inflation level: 30.2,,
Paraguay,1948.0,Inflation Crisis,Inflation level: 40.0,,
Paraguay,1949.0,Inflation Crisis,Inflation level: 31.4,,
Paraguay,1950.0,Inflation Crisis,Inflation level: 76.6,,
Paraguay,1951.0,Currency Crisis,,,
Paraguay,1951.0,Inflation Crisis,Inflation level: 39.3,,
Paraguay,1952.0,Inflation Crisis,Inflation level: 139.1,,
Paraguay,1953.0,Inflation Crisis,Inflation level: 47.3,,
Paraguay,1954.0,Currency Crisis,,,
Paraguay,1954.0,Inflation Crisis,Inflation level: 30.1,,
Paraguay,1955.0,Currency Crisis,,,
Paraguay,1955.0,Inflation Crisis,Inflation level: 25.0,,
Paraguay,1956.0,Currency Crisis,,,
Paraguay,1958.0,Currency Crisis,,,
Paraguay,1974.0,Inflation Crisis,Inflation level: 24.2,,
Paraguay,1979.0,Inflation Crisis,Inflation level: 30.8,,
Paraguay,1980.0,Inflation Crisis,Inflation level: 22.4,,
Paraguay,1984.0,Currency Crisis,,,
Paraguay,1984.0,Inflation Crisis,Inflation level: 20.3,,
Paraguay,1985.0,Currency Crisis,,,
Paraguay,1985.0,Inflation Crisis,Inflation level: 25.2,,
Paraguay,1986.0,Currency Crisis,,,
Paraguay,1986.0,Inflation Crisis,Inflation level: 31.7,,
Paraguay,1987.0,Inflation Crisis,Inflation level: 21.8,,
Paraguay,1988.0,Inflation Crisis,Inflation level: 22.6,,
Paraguay,1989.0,Currency Crisis,,,
Paraguay,1989.0,Inflation Crisis,Inflation level: 26.4,,
Paraguay,1990.0,Inflation Crisis,Inflation level: 38.2,,
Paraguay,1991.0,Inflation Crisis,Inflation level: 24.3,,
Paraguay,1992.0,Currency Crisis,,,
Paraguay,1993.0,Currency Crisis,,,
Paraguay,1994.0,Inflation Crisis,Inflation level: 20.6,,
Paraguay,1995.0,Banking Crisis,"The Government Superintendency intervened in most domestic private and public banks and a number of finance companies by the end of 1998, including the largest bank and savings & loan institution. By the end of 1999, banks were mostly foreign-owned, with over 80% of bank assets in foreign hands. All banks were deemed sound in 2000.",,
Paraguay,1995.0,Systemic Crisis,,,
Paraguay,1996.0,Banking Crisis,"The Government Superintendency intervened in most domestic private and public banks and a number of finance companies by the end of 1998, including the largest bank and savings & loan institution. By the end of 1999, banks were mostly foreign-owned, with over 80% of bank assets in foreign hands. All banks were deemed sound in 2000.",,
Paraguay,1996.0,Systemic Crisis,,,
Paraguay,1997.0,Banking Crisis,"The Government Superintendency intervened in most domestic private and public banks and a number of finance companies by the end of 1998, including the largest bank and savings & loan institution. By the end of 1999, banks were mostly foreign-owned, with over 80% of bank assets in foreign hands. All banks were deemed sound in 2000.",,
Paraguay,1997.0,Systemic Crisis,,,
Paraguay,1998.0,Banking Crisis,"The Government Superintendency intervened in most domestic private and public banks and a number of finance companies by the end of 1998, including the largest bank and savings & loan institution. By the end of 1999, banks were mostly foreign-owned, with over 80% of bank assets in foreign hands. All banks were deemed sound in 2000.",,
Paraguay,1998.0,Systemic Crisis,,,
Paraguay,1998.0,Currency Crisis,,,
Paraguay,1999.0,Banking Crisis,"The Government Superintendency intervened in most domestic private and public banks and a number of finance companies by the end of 1998, including the largest bank and savings & loan institution. By the end of 1999, banks were mostly foreign-owned, with over 80% of bank assets in foreign hands. All banks were deemed sound in 2000.",,
Paraguay,1999.0,Systemic Crisis,,,
Paraguay,1999.0,Currency Crisis,,,
Paraguay,2001.0,Currency Crisis,,,
Paraguay,2002.0,Banking Crisis,"The third largest bank, with nearly 10% of deposits, was intervened and closed.",,
Paraguay,2002.0,Currency Crisis,,,
Peru,1821.0,Inflation Crisis,Inflation level: 22.9,,
Peru,1821.0,Gain of Independence,,,
Peru,1856.0,Inflation Crisis,Inflation level: 21.0,,
Peru,1860.0,Inflation Crisis,Inflation level: 28.9,,
Peru,1872.0,Banking Crisis,Gold coinage suspended and country on silver standard for 25 years.,,
Peru,1872.0,Systemic Crisis,,,
Peru,1873.0,Banking Crisis,Gold coinage suspended and country on silver standard for 25 years.,,
Peru,1873.0,Systemic Crisis,,,
Peru,1874.0,Banking Crisis,,,
Peru,1875.0,Banking Crisis,,,
Peru,1876.0,Banking Crisis,,,Guano price collapse and War of the Pacific
Peru,1901.0,Gold Standard Adoption,,,
Peru,1915.0,Gold Standard Suspension,,,
Peru,1921.0,Currency Crisis,,,
Peru,1928.0,Gold Standard Adoption,,,
Peru,1930.0,Currency Crisis,,,
Peru,1932.0,Currency Crisis,,"After suspending service on external debt on May 29, Peru made “partial interest payments” on domestic debt. Source: League of Nations Statistical Yearbooks, 1926-1944 (several years).",Civil unrest. conflict with Chile. and Depression
Peru,1933.0,Gold Standard Suspension,,"After suspending service on external debt on May 29, Peru made “partial interest payments” on domestic debt. Source: League of Nations Statistical Yearbooks, 1926-1944 (several years).",Civil unrest. conflict with Chile. and Depression
Peru,1938.0,Currency Crisis,,"After suspending service on external debt on May 29, Peru made “partial interest payments” on domestic debt. Source: League of Nations Statistical Yearbooks, 1926-1944 (several years).",Civil unrest. conflict with Chile. and Depression
Peru,1939.0,Currency Crisis,,"After suspending service on external debt on May 29, Peru made “partial interest payments” on domestic debt. Source: League of Nations Statistical Yearbooks, 1926-1944 (several years).",Civil unrest. conflict with Chile. and Depression
Peru,1947.0,Inflation Crisis,Inflation level: 37.7,,Civil unrest. conflict with Chile. and Depression
Peru,1948.0,Inflation Crisis,Inflation level: 22.2,,Civil unrest. conflict with Chile. and Depression
Peru,1950.0,Currency Crisis,,,Civil unrest. conflict with Chile. and Depression
Peru,1953.0,Currency Crisis,,,
Peru,1958.0,Currency Crisis,,,
Peru,1968.0,Currency Crisis,,,
Peru,1975.0,Inflation Crisis,Inflation level: 23.9,,
Peru,1976.0,Currency Crisis,,,
Peru,1976.0,Inflation Crisis,Inflation level: 40.9,,
Peru,1977.0,Currency Crisis,,,
Peru,1977.0,Inflation Crisis,Inflation level: 34.3,,
Peru,1978.0,Currency Crisis,,,Sharp exports contraction. oil and interest rate shocks
Peru,1978.0,Inflation Crisis,Inflation level: 68.4,,Sharp exports contraction. oil and interest rate shocks
Peru,1979.0,Currency Crisis,,,Sharp exports contraction. oil and interest rate shocks
Peru,1979.0,Inflation Crisis,Inflation level: 66.4,,Sharp exports contraction. oil and interest rate shocks
Peru,1980.0,Currency Crisis,,,Sharp exports contraction. oil and interest rate shocks
Peru,1980.0,Inflation Crisis,Inflation level: 59.1,,Sharp exports contraction. oil and interest rate shocks
Peru,1981.0,Currency Crisis,,,Sharp exports contraction. oil and interest rate shocks
Peru,1981.0,Inflation Crisis,Inflation level: 75.4,,Sharp exports contraction. oil and interest rate shocks
Peru,1982.0,Currency Crisis,,,Sharp exports contraction. oil and interest rate shocks
Peru,1982.0,Inflation Crisis,Inflation level: 64.5,,Sharp exports contraction. oil and interest rate shocks
Peru,1983.0,Banking Crisis,Two large banks fail.,,Sharp exports contraction. oil and interest rate shocks
Peru,1983.0,Systemic Crisis,,,Sharp exports contraction. oil and interest rate shocks
Peru,1983.0,Currency Crisis,,,Sharp exports contraction. oil and interest rate shocks
Peru,1983.0,Inflation Crisis,Inflation level: 111.1,,Sharp exports contraction. oil and interest rate shocks
Peru,1984.0,Banking Crisis,,,Sharp exports contraction. oil and interest rate shocks
Peru,1984.0,Systemic Crisis,,,Sharp exports contraction. oil and interest rate shocks
Peru,1984.0,Currency Crisis,,,Sharp exports contraction. oil and interest rate shocks
Peru,1984.0,Inflation Crisis,Inflation level: 110.2,,Sharp exports contraction. oil and interest rate shocks
Peru,1985.0,Banking Crisis,,"U.S. dollar deposits were forcibly converted into local currency.  Foreign currency deposits were allowed again in 1988. Source: Reinhart, Rogoff, and Savastano (2003).",Sharp exports contraction. oil and interest rate shocks
Peru,1985.0,Systemic Crisis,,"U.S. dollar deposits were forcibly converted into local currency.  Foreign currency deposits were allowed again in 1988. Source: Reinhart, Rogoff, and Savastano (2003).",Sharp exports contraction. oil and interest rate shocks
Peru,1985.0,Inflation Crisis,Inflation level: 163.4,"U.S. dollar deposits were forcibly converted into local currency.  Foreign currency deposits were allowed again in 1988. Source: Reinhart, Rogoff, and Savastano (2003).",Sharp exports contraction. oil and interest rate shocks
Peru,1986.0,Banking Crisis,,,Sharp exports contraction. oil and interest rate shocks
Peru,1986.0,Systemic Crisis,,,Sharp exports contraction. oil and interest rate shocks
Peru,1986.0,Inflation Crisis,Inflation level: 77.9,,Sharp exports contraction. oil and interest rate shocks
